dt,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1761994800,2025-11-01 11:00:00,3,349.68,0,6.31,42.03,3.04,30.76,32.44,1.06
1761998400,2025-11-01 12:00:00,3,346.29,0,6.04,42.23,3.02,30.39,32.28,1.18
1762002000,2025-11-01 13:00:00,3,344.22,0,5.83,39.97,3.06,29.97,32.03,1.27
1762005600,2025-11-01 14:00:00,3,346.24,0,5.84,35.72,3.24,30.02,32.25,1.35
1762009200,2025-11-01 15:00:00,3,348.61,0,5.94,32.06,3.44,30.11,32.5,1.38
1762012800,2025-11-01 16:00:00,3,346.98,0,5.92,26.55,3.36,29.96,32.38,1.37
1762016400,2025-11-01 17:00:00,3,344.47,0,5.87,20.99,3.13,29.74,32.04,1.31
1762020000,2025-11-01 18:00:00,3,343.36,0,5.96,17.52,2.95,29.52,31.64,1.25
1762023600,2025-11-01 19:00:00,3,340.18,0,5.87,15.47,2.72,28.92,30.82,1.18
1762027200,2025-11-01 20:00:00,3,333.88,0,5.56,14.39,2.45,28.04,29.63,1.08
1762030800,2025-11-01 21:00:00,3,324.46,0,5.16,14.05,2.2,27.21,28.52,0.98
1762034400,2025-11-01 22:00:00,3,316.52,0.01,4.75,14.5,2.02,26.46,27.59,0.88
1762038000,2025-11-01 23:00:00,3,309.35,0.01,4.34,15.02,1.85,25.87,26.9,0.82
1762041600,2025-11-02 00:00:00,3,305.66,0.01,4.04,15.73,1.71,25.53,26.61,0.85
1762045200,2025-11-02 01:00:00,3,310.85,0.06,4.14,18.85,1.74,25.84,27.12,0.91
1762048800,2025-11-02 02:00:00,3,320.39,0.15,4.34,22.23,1.93,26.66,28.25,0.94
1762052400,2025-11-02 03:00:00,3,328.53,0.24,4.56,25.33,2.24,27.51,29.42,0.93
1762056000,2025-11-02 04:00:00,3,305.64,0.22,4.26,44.32,2.42,25.4,27.07,0.6
1762059600,2025-11-02 05:00:00,2,296.94,0.23,4.22,49.43,2.5,24.46,26.05,0.55
1762063200,2025-11-02 06:00:00,2,301.42,0.27,4.58,50.48,2.72,24.82,26.51,0.61
1762066800,2025-11-02 07:00:00,3,305.97,0.21,4.8,52.14,2.84,25.51,27.29,0.65
1762070400,2025-11-02 08:00:00,3,308.18,0.13,5.04,53.18,2.92,26.19,28.09,0.7
1762074000,2025-11-02 09:00:00,3,313.15,0.06,5.58,53.59,3.2,27.37,29.47,0.75
1762077600,2025-11-02 10:00:00,3,323.39,0.01,6.45,53.14,3.73,29.53,31.96,0.79
1762081200,2025-11-02 11:00:00,3,333.76,0,6.98,50.99,4.16,31.56,34.26,0.86
1762084800,2025-11-02 12:00:00,3,342.43,0,7.07,48.71,4.34,33.67,36.57,0.92
1762088400,2025-11-02 13:00:00,3,348.82,0,7.03,46.54,4.44,35.98,38.95,0.96
1762092000,2025-11-02 14:00:00,3,354.98,0,6.86,45.31,4.21,38.25,41,0.94
1762095600,2025-11-02 15:00:00,3,355.92,0,6.41,44.7,3.65,39.67,42.02,0.85
1762099200,2025-11-02 16:00:00,3,351.5,0,5.78,44.6,3,40.2,42.04,0.72
1762102800,2025-11-02 17:00:00,3,343.81,0,5.16,45.31,2.53,40.54,42.07,0.64
1762106400,2025-11-02 18:00:00,3,335.77,0,4.69,46.39,2.36,40.73,42.17,0.62
1762110000,2025-11-02 19:00:00,3,325.68,0,4.13,48.03,2.21,40.12,41.52,0.61
1762113600,2025-11-02 20:00:00,3,315.99,0,3.68,49.09,2.09,39.47,40.83,0.61
1762117200,2025-11-02 21:00:00,3,307.68,0,3.45,49.73,2.07,38.97,40.33,0.59
1762120800,2025-11-02 22:00:00,3,300.83,0,3.44,49.86,2.32,38.1,39.49,0.64
1762124400,2025-11-02 23:00:00,3,296.12,0,3.51,49.37,2.44,36.86,38.18,0.66
1762128000,2025-11-03 00:00:00,3,292.46,0,3.67,48.5,2.41,35.28,36.51,0.66
1762131600,2025-11-03 01:00:00,3,290.51,0.01,4.07,47.78,2.39,33.3,34.41,0.62
1762135200,2025-11-03 02:00:00,3,289.95,0.04,4.61,47.91,2.34,31.28,32.29,0.58
1762138800,2025-11-03 03:00:00,3,289.38,0.09,5.11,48.31,2.28,29.3,30.25,0.55
1762142400,2025-11-03 04:00:00,3,286.11,0.15,5.4,49.33,2.24,27.17,28.13,0.55
1762146000,2025-11-03 05:00:00,3,280.51,0.19,5.51,51.25,2.27,25.13,26.11,0.58
1762149600,2025-11-03 06:00:00,2,273.19,0.21,5.4,53.65,2.31,23.53,24.5,0.58
1762153200,2025-11-03 07:00:00,2,264.59,0.13,5.17,56.18,2.19,22.79,23.66,0.53
1762156800,2025-11-03 08:00:00,2,259.93,0.1,5.16,56.56,2.11,22.38,23.24,0.55
1762160400,2025-11-03 09:00:00,2,257.37,0.05,5.35,57.13,2.15,21.99,22.93,0.59
1762164000,2025-11-03 10:00:00,2,259.22,0.01,5.7,57.49,2.35,21.28,22.24,0.59
1762167600,2025-11-03 11:00:00,2,262.71,0,5.84,57.08,2.36,20.86,21.82,0.56
1762171200,2025-11-03 12:00:00,2,264.11,0,5.69,56.45,2.23,20.27,21.25,0.52
1762174800,2025-11-03 13:00:00,2,267.19,0,5.63,53.63,2.11,19.62,20.66,0.53
1762178400,2025-11-03 14:00:00,2,269.84,0,5.52,49.36,1.98,19.06,20.15,0.54
1762182000,2025-11-03 15:00:00,2,270.39,0,5.26,45.76,1.77,18.09,19.17,0.52
1762185600,2025-11-03 16:00:00,2,267.05,0,4.94,42.11,1.58,17.18,18.16,0.47
1762189200,2025-11-03 17:00:00,2,263.3,0,4.7,38.23,1.38,16.34,17.16,0.43
1762192800,2025-11-03 18:00:00,2,260.59,0,4.61,34.79,1.29,15.59,16.3,0.42
1762196400,2025-11-03 19:00:00,2,256.47,0,4.45,31.98,1.23,14.91,15.56,0.41
1762200000,2025-11-03 20:00:00,2,251.99,0,4.26,30.15,1.19,14.14,14.73,0.41
1762203600,2025-11-03 21:00:00,2,247.5,0,4.14,28.92,1.18,13.42,13.97,0.41
1762207200,2025-11-03 22:00:00,2,243.05,0,4.06,28.26,1.19,12.84,13.38,0.43
1762210800,2025-11-03 23:00:00,2,237.59,0,3.93,27.52,1.2,12.23,12.8,0.44
1762214400,2025-11-04 00:00:00,2,233.16,0,3.79,26.56,1.23,11.94,12.63,0.46
1762218000,2025-11-04 01:00:00,2,232.46,0.03,3.88,25.66,1.35,11.6,12.42,0.49
1762221600,2025-11-04 02:00:00,2,235.12,0.1,4.04,25.15,1.42,11.15,12.06,0.5
1762225200,2025-11-04 03:00:00,2,237.42,0.17,4.1,25.81,1.46,10.82,11.8,0.52
1762228800,2025-11-04 04:00:00,1,234.68,0.26,4,38.09,1.45,9.97,10.75,0.48
1762232400,2025-11-04 05:00:00,1,230.07,0.31,3.9,44.39,1.5,9.7,10.39,0.47
1762236000,2025-11-04 06:00:00,1,228.96,0.34,3.9,47.87,1.59,9.95,10.64,0.49
1762239600,2025-11-04 07:00:00,2,227.59,0.28,3.87,51.35,1.61,10.33,11.02,0.52
1762243200,2025-11-04 08:00:00,2,225.6,0.18,4.02,52.67,1.61,10.31,11.03,0.56
1762246800,2025-11-04 09:00:00,2,225.71,0.09,4.31,52.84,1.62,10.17,10.93,0.6
1762250400,2025-11-04 10:00:00,2,233.06,0.03,4.89,46.44,1.66,10.48,11.52,0.76
1762254000,2025-11-04 11:00:00,2,244.91,0,5.44,36.1,1.75,11.27,12.79,0.88
1762257600,2025-11-04 12:00:00,2,253.66,0,5.61,28.56,1.79,11.96,14,0.92
1762261200,2025-11-04 13:00:00,2,262.3,0,5.74,23.39,1.85,12.68,15.25,0.99
1762264800,2025-11-04 14:00:00,2,272.24,0,5.78,19.6,1.82,13.44,16.43,1.03
1762268400,2025-11-04 15:00:00,2,277.3,0,5.57,16.54,1.69,13.98,17.25,1.03
1762272000,2025-11-04 16:00:00,2,274.51,0,5.15,14.52,1.47,14.06,17.35,0.97
1762275600,2025-11-04 17:00:00,2,264.92,0,4.66,13.85,1.24,13.79,16.79,0.86
1762279200,2025-11-04 18:00:00,2,257.1,0,4.31,13.81,1.1,13.51,16.23,0.78
1762282800,2025-11-04 19:00:00,2,250.02,0.01,4.02,13.6,1.07,13.23,15.79,0.76
1762286400,2025-11-04 20:00:00,2,243.34,0.01,3.87,12.91,1.09,13.09,15.58,0.76
1762290000,2025-11-04 21:00:00,2,238.06,0.01,3.92,12.49,1.16,13.24,15.72,0.76
1762293600,2025-11-04 22:00:00,2,237,0.01,4.13,12.77,1.28,13.75,16.21,0.75
1762297200,2025-11-04 23:00:00,2,238.76,0.01,4.32,12.84,1.43,14.35,16.88,0.76
1762300800,2025-11-05 00:00:00,2,242.27,0.04,4.4,13.05,1.7,14.85,17.67,0.83
1762304400,2025-11-05 01:00:00,2,248.6,0.35,4.21,14.47,2.06,15.34,18.59,0.92
1762308000,2025-11-05 02:00:00,2,254.92,0.7,3.96,17.15,2.44,15.89,19.54,1.05
1762311600,2025-11-05 03:00:00,2,257.4,0.79,3.71,22.73,2.7,16.49,20.31,1.13
1762315200,2025-11-05 04:00:00,2,248.48,0.44,2.96,58.66,2.54,15.34,17.61,0.82
1762318800,2025-11-05 05:00:00,2,247.58,0.3,2.73,67.04,2.56,16,18.11,0.81
1762322400,2025-11-05 06:00:00,2,254.95,0.27,3.06,69.1,2.96,17.73,20.06,0.93
1762326000,2025-11-05 07:00:00,2,266.56,0.27,3.39,70.24,3.23,19.75,22.41,1.17
1762329600,2025-11-05 08:00:00,2,280.71,0.23,4.06,69.21,3.53,21.73,24.88,1.57
1762333200,2025-11-05 09:00:00,2,296.88,0.16,5.11,67.3,3.96,23.37,27.04,1.97
1762336800,2025-11-05 10:00:00,3,320.46,0.06,6.62,54.69,4.37,25.57,30.14,2.49
1762340400,2025-11-05 11:00:00,3,349.86,0,7.94,38.15,4.44,28.29,34.11,2.79
1762344000,2025-11-05 12:00:00,3,376.64,0,8.84,27.3,4.36,30.91,38.05,2.79
1762347600,2025-11-05 13:00:00,3,408.92,0,9.79,20.5,4.41,34.12,42.77,2.84
1762351200,2025-11-05 14:00:00,3,442.9,0,10.39,16.06,4.3,37.67,47.81,3.02
1762354800,2025-11-05 15:00:00,3,463.8,0.01,10.4,12.85,4.03,40.72,52.01,3.3
1762358400,2025-11-05 16:00:00,3,465.65,0.01,9.9,10.82,3.61,42.32,53.28,3.3
1762362000,2025-11-05 17:00:00,3,450.14,0.01,9.03,9.44,3.02,42.54,52.23,2.64
1762365600,2025-11-05 18:00:00,3,430.44,0.01,8.14,8.87,2.7,42.71,51.3,2.04
1762369200,2025-11-05 19:00:00,3,409.04,0.01,7.02,8.53,2.21,42.13,49.55,1.64
1762372800,2025-11-05 20:00:00,3,393.94,0.02,5.92,7.59,1.59,40.97,47.52,1.48
1762376400,2025-11-05 21:00:00,3,384.39,0.02,5.15,6.58,1.3,40.77,46.77,1.43
1762380000,2025-11-05 22:00:00,3,378.87,0.03,4.62,5.83,1.2,41.45,47.22,1.36
1762383600,2025-11-05 23:00:00,3,368.69,0.03,4.13,6.21,1.27,41.24,46.86,1.24
1762387200,2025-11-06 00:00:00,3,360.24,0.06,3.77,8.42,1.6,41.11,46.89,1.13
1762390800,2025-11-06 01:00:00,3,370.92,0.17,3.79,14.27,2.07,41.88,48.16,1.17
1762394400,2025-11-06 02:00:00,3,384.62,0.34,3.95,16.6,2.36,42.57,49.47,1.44
1762398000,2025-11-06 03:00:00,3,391.99,0.39,4.15,22.09,2.96,44.31,51.58,1.59
1762401600,2025-11-06 04:00:00,3,333.08,0.26,4.68,63.21,4.54,37.99,42.31,0.27
1762405200,2025-11-06 05:00:00,3,308.4,0.3,5.45,67.41,4.83,35.73,39.09,0
1762408800,2025-11-06 06:00:00,3,314.93,0.38,6.64,67.82,5.31,37.47,40.66,0
1762412400,2025-11-06 07:00:00,3,312.44,0.33,6.81,69.08,5.28,37.2,40.26,0
1762416000,2025-11-06 08:00:00,3,305.73,0.25,6.36,69.39,5.13,36.42,39.53,0
1762419600,2025-11-06 09:00:00,3,305.52,0.17,6.26,69.56,5.19,36.78,40.09,0.06
1762423200,2025-11-06 10:00:00,3,321.97,0.1,6.91,55.97,5.09,39.61,43.7,0.56
1762426800,2025-11-06 11:00:00,3,346.69,0,7.56,38.39,4.53,42.67,47.89,1.19
1762430400,2025-11-06 12:00:00,3,364,0,7.61,28.25,3.87,44.18,50.35,1.33
1762434000,2025-11-06 13:00:00,3,375.31,0,7.4,22.64,3.39,44.94,51.72,1.31
1762437600,2025-11-06 14:00:00,3,386.44,0,7.02,19.07,3.02,46.4,53.55,1.3
1762441200,2025-11-06 15:00:00,3,392.41,0.01,6.41,16.52,2.64,47.46,54.73,1.31
1762444800,2025-11-06 16:00:00,3,383.19,0.01,5.51,15.13,2.24,47,53.7,1.16
1762448400,2025-11-06 17:00:00,3,362.55,0,4.51,16.3,1.92,45.39,50.87,0.89
1762452000,2025-11-06 18:00:00,3,337.74,0,3.51,21.47,1.86,43.61,47.91,0.62
1762455600,2025-11-06 19:00:00,3,308.73,0,2.56,32.15,2.1,41.54,44.83,0.22
1762459200,2025-11-06 20:00:00,3,290.5,0,2.03,32.9,1.93,39.71,42.57,0.17
1762462800,2025-11-06 21:00:00,3,280.97,0,1.88,34.36,1.94,38.76,41.56,0.14
1762466400,2025-11-06 22:00:00,3,282.05,0,2.13,36.65,2.2,39.15,41.91,0.13
1762470000,2025-11-06 23:00:00,3,286.81,0,2.68,33.94,2.54,39.35,42.01,0.2
1762473600,2025-11-07 00:00:00,3,295.36,0,3.48,31.76,2.93,38.89,41.56,0.26
1762477200,2025-11-07 01:00:00,3,303.07,0.03,4.56,30.55,3.22,38.06,40.5,0.24
1762480800,2025-11-07 02:00:00,3,312.33,0.13,5.22,29,3.01,37.32,39.47,0.32
1762484400,2025-11-07 03:00:00,3,308.52,0.27,4.93,30.29,2.58,34.64,36.51,0.34
1762488000,2025-11-07 04:00:00,3,246.98,0.23,3.72,52.49,2.19,25.2,26.27,0.11
1762491600,2025-11-07 05:00:00,2,225.63,0.18,3.22,56.06,1.98,22.11,22.91,0.09
1762495200,2025-11-07 06:00:00,2,226.92,0.16,3.36,57.86,2.01,21.84,22.55,0.08
1762498800,2025-11-07 07:00:00,2,235.63,0.08,3.88,57.01,2.12,22.01,22.7,0.09
1762502400,2025-11-07 08:00:00,2,248.03,0.06,4.56,51.98,2.3,22.22,22.94,0.14
1762506000,2025-11-07 09:00:00,2,263.17,0.03,5.32,47.94,2.49,22.64,23.39,0.19
1762509600,2025-11-07 10:00:00,2,280.85,0,6.05,42.96,2.72,23.76,24.63,0.26
1762513200,2025-11-07 11:00:00,3,298.71,0,6.55,36.63,2.98,25.45,26.52,0.39
1762516800,2025-11-07 12:00:00,3,312.51,0,6.84,32.01,3.13,26.84,28.11,0.46
1762520400,2025-11-07 13:00:00,3,324.19,0,7.16,27.45,3.46,27.95,29.41,0.51
1762524000,2025-11-07 14:00:00,3,334.78,0,7.54,22.91,3.62,28.95,30.56,0.54
1762527600,2025-11-07 15:00:00,3,342.97,0,7.83,19.61,3.59,29.64,31.35,0.57
1762531200,2025-11-07 16:00:00,3,346.57,0,8,17.46,3.29,29.97,31.62,0.58
1762534800,2025-11-07 17:00:00,3,351.42,0,8.22,16.24,3.03,30.43,31.82,0.54
1762538400,2025-11-07 18:00:00,3,358.68,0,8.35,15.45,2.74,31,32.12,0.52
1762542000,2025-11-07 19:00:00,3,366.21,0,8.24,14.81,2.36,31.4,32.3,0.51
1762545600,2025-11-07 20:00:00,3,376.07,0,8.07,14.4,2.04,32.07,32.86,0.5
1762549200,2025-11-07 21:00:00,3,387.64,0,8.05,14.34,1.85,32.94,33.69,0.5
1762552800,2025-11-07 22:00:00,3,398.7,0,8.04,13.9,1.77,33.18,33.91,0.52
1762556400,2025-11-07 23:00:00,3,396.85,0,7.53,12.57,1.68,32.21,32.97,0.54
1762560000,2025-11-08 00:00:00,3,391.21,0.01,6.93,11.75,1.66,31,31.95,0.59
1762563600,2025-11-08 01:00:00,3,386.35,0.04,6.58,11.86,1.75,29.62,30.82,0.64
1762567200,2025-11-08 02:00:00,3,386.4,0.09,6.39,13.03,1.87,28.26,29.65,0.63
1762570800,2025-11-08 03:00:00,3,387.48,0.22,6.37,16.47,1.91,26.5,27.94,0.63
1762574400,2025-11-08 04:00:00,2,374.46,1.01,6.49,28.38,1.78,20.77,21.96,0.51
1762578000,2025-11-08 05:00:00,2,347.98,1.02,4.24,39.42,1.46,18.36,19.56,0.5
1762581600,2025-11-08 06:00:00,2,316.23,0.45,2.24,53.15,1.23,18.16,19.46,0.54
1762585200,2025-11-08 07:00:00,2,284.43,0.17,1.09,57.97,1.04,15.84,17.25,0.56
1762588800,2025-11-08 08:00:00,2,267.15,0.11,0.91,52.88,0.94,14.58,16.1,0.54
1762592400,2025-11-08 09:00:00,2,255.77,0.07,0.98,47.49,0.9,13.4,15,0.54
1762596000,2025-11-08 10:00:00,2,250.27,0.03,1.3,35.17,0.9,12.85,14.74,0.69
1762599600,2025-11-08 11:00:00,2,251.86,0,1.73,24.24,0.94,12.98,15.27,0.84
1762603200,2025-11-08 12:00:00,2,253.81,0.01,2,19.28,0.98,13.26,15.9,0.98
1762606800,2025-11-08 13:00:00,2,258.7,0.01,2.33,16.75,1.07,13.62,16.55,1.24
1762610400,2025-11-08 14:00:00,2,270.32,0.01,2.67,14.77,1.12,14.27,17.41,1.46
1762614000,2025-11-08 15:00:00,2,280.94,0.02,2.96,13.28,1.19,15.03,18.39,1.77
1762617600,2025-11-08 16:00:00,2,293.13,0.01,3.43,12.7,1.28,15.83,19.28,2.5
1762621200,2025-11-08 17:00:00,2,308.59,0.01,3.96,13.11,1.29,16.58,19.96,3.26
1762624800,2025-11-08 18:00:00,2,324.4,0.01,4.32,13.73,1.28,17.31,20.65,3.83
1762628400,2025-11-08 19:00:00,2,341.54,0.01,4.59,14.13,1.28,18.03,21.31,4.24
1762632000,2025-11-08 20:00:00,2,356.59,0.02,4.82,14.34,1.25,18.68,21.75,4.3
1762635600,2025-11-08 21:00:00,2,368.89,0.04,5.02,13.94,1.21,19.29,22.09,4.24
1762639200,2025-11-08 22:00:00,2,374.46,0.08,4.96,11.23,1.11,19.8,22.43,3.81
1762642800,2025-11-08 23:00:00,2,375.38,0.11,4.74,8.78,1.06,20.06,22.82,3.39
1762646400,2025-11-09 00:00:00,2,380.08,0.16,4.73,8.01,1.22,20.41,23.68,3.08
1762650000,2025-11-09 01:00:00,2,369.4,0.17,5.06,10.4,1.51,20.36,24.22,2.43
1762653600,2025-11-09 02:00:00,2,383.2,0.43,5.2,10.36,1.69,21.07,25.58,2.1
1762657200,2025-11-09 03:00:00,2,403.41,0.72,5.35,11.26,1.88,22.09,26.99,2.1
1762660800,2025-11-09 04:00:00,2,358.38,0.58,5.97,28.94,2.39,18.76,23.07,1.9
1762664400,2025-11-09 05:00:00,2,348.62,0.72,5.91,34.18,2.85,17.7,22.19,3.23
1762668000,2025-11-09 06:00:00,2,356.54,0.75,6.36,40.35,3.49,18.88,23.84,4.66
1762671600,2025-11-09 07:00:00,2,366.05,0.56,6.57,47.86,3.97,21.17,26.49,5.69
1762675200,2025-11-09 08:00:00,2,368.05,0.37,6.42,50.96,4.11,23.42,28.73,5.77
1762678800,2025-11-09 09:00:00,2,359.2,0.22,6.09,50.71,3.88,24.07,29.05,4.75
1762682400,2025-11-09 10:00:00,2,355.99,0.06,5.89,41.97,3.16,24.23,29.2,3.38
1762686000,2025-11-09 11:00:00,2,372.77,0,5.96,30.92,2.62,24.71,30.31,3.06
1762689600,2025-11-09 12:00:00,2,385.85,0,5.92,23.93,2.32,24.7,30.93,2.98
1762693200,2025-11-09 13:00:00,2,392.61,0,5.83,20.45,2.14,24.54,31.32,2.92
1762696800,2025-11-09 14:00:00,2,392.3,0,5.67,20.17,2.03,24.47,31.4,2.83
1762700400,2025-11-09 15:00:00,2,390.63,0,5.6,21.37,2,24.28,30.65,2.87
1762704000,2025-11-09 16:00:00,2,386.73,0,5.55,22.77,1.95,24.05,29.64,3.01
1762707600,2025-11-09 17:00:00,2,372.73,0,5.23,22.85,1.75,24.18,29.02,2.98
1762711200,2025-11-09 18:00:00,2,354.61,0,4.73,22.01,1.61,24.47,28.93,2.66
1762714800,2025-11-09 19:00:00,2,332.65,0,4.16,21.22,1.59,24.97,29.54,2.08
1762718400,2025-11-09 20:00:00,3,320.58,0,3.87,21.56,1.62,26.16,30.86,1.93
1762722000,2025-11-09 21:00:00,3,315.02,0,3.76,23.38,1.74,28.59,33.43,1.87
1762725600,2025-11-09 22:00:00,3,319.18,0,3.82,25.1,1.99,32.19,37.19,1.68
1762729200,2025-11-09 23:00:00,3,329.64,0.01,3.83,23.52,2.27,35.25,40.37,1.28
1762732800,2025-11-10 00:00:00,3,345.26,0.01,4.22,20.16,2.76,37.37,42.84,1
1762736400,2025-11-10 01:00:00,3,365.71,0.01,5.02,17.57,3.54,38.84,44.18,0.78
1762740000,2025-11-10 02:00:00,3,385.1,0.01,5.89,15.1,4.04,40.15,45.43,0.75
1762743600,2025-11-10 03:00:00,3,402.39,0.03,6.6,13.49,4.4,41.39,46.86,0.82
1762747200,2025-11-10 04:00:00,3,443.24,0.1,8.45,22.46,5.29,45.92,51.48,0.88
1762750800,2025-11-10 05:00:00,3,453.29,0.24,8.51,26.34,5.25,48.6,54.12,0.84
1762754400,2025-11-10 06:00:00,4,460.56,0.37,8.47,32.2,5.25,51.67,57.23,0.82
1762758000,2025-11-10 07:00:00,4,469.75,0.35,8.9,40.48,5.18,55.72,61.78,0.78
1762761600,2025-11-10 08:00:00,4,469.72,0.18,8.97,45.86,5.11,58.78,65.57,0.83
1762765200,2025-11-10 09:00:00,4,464.93,0.06,8.72,50.5,5.06,61.08,68.64,0.89
1762768800,2025-11-10 10:00:00,4,461.83,0.01,8.26,54.5,4.97,63.57,71.96,1.01
1762772400,2025-11-10 11:00:00,4,462.77,0,7.66,55.45,4.77,66.36,75.55,1.17
1762776000,2025-11-10 12:00:00,4,465.77,0,7.07,54.8,4.52,68.82,78.7,1.29
1762779600,2025-11-10 13:00:00,4,478.66,0,6.89,52.05,4.25,71.52,82.46,1.73
1762783200,2025-11-10 14:00:00,4,502.86,0,7,48.89,4.16,74.88,87.19,2.52
1762786800,2025-11-10 15:00:00,5,523.34,0,7.02,46.59,4.29,77.26,90.52,3.74
1762790400,2025-11-10 16:00:00,5,529.81,0,6.57,39.04,3.94,77.89,91.24,4.83
1762794000,2025-11-10 17:00:00,5,516.06,0,5.62,29.7,2.8,77.57,90.06,3.66
1762797600,2025-11-10 18:00:00,5,494.08,0,4.76,25.22,2.13,77.15,88.64,2.39
1762801200,2025-11-10 19:00:00,5,472.15,0,4.07,23.36,1.94,76.58,87.2,1.78
1762804800,2025-11-10 20:00:00,5,463.99,0,3.85,20.92,1.81,76.79,87.2,1.65
1762808400,2025-11-10 21:00:00,5,459.26,0,3.92,20.12,1.94,77.64,88.24,1.7
1762812000,2025-11-10 22:00:00,5,460.88,0,4.35,21.05,2.53,79.35,89.85,1.65
1762815600,2025-11-10 23:00:00,5,469.55,0,4.9,22.17,3.04,81.53,91.55,1.42
1762819200,2025-11-11 00:00:00,5,489.24,0,5.88,26.03,3.64,84.12,94.04,1.18
1762822800,2025-11-11 01:00:00,5,505.02,0.01,7.66,40.14,4.96,84.14,94.1,0.89
1762826400,2025-11-11 02:00:00,5,517.52,0.03,9.57,39.07,5.77,82.73,92.29,1
1762830000,2025-11-11 03:00:00,5,529.31,0.1,11.16,34.96,6.37,80.43,89.55,1.23
1762833600,2025-11-11 04:00:00,5,528.85,0.1,11.77,32.5,6.55,76.56,84.81,1.3
1762837200,2025-11-11 05:00:00,4,525.09,0.07,12.1,28.66,6.6,72.29,79.64,1.43
1762840800,2025-11-11 06:00:00,4,531.61,0.1,13.21,24.15,7.08,68.27,75.07,1.67
1762844400,2025-11-11 07:00:00,4,539.89,0.14,14.33,20.72,7.62,64.61,71.01,1.87
1762848000,2025-11-11 08:00:00,4,545.84,0.12,15.35,18.42,8.05,61.27,67.33,2.01
1762851600,2025-11-11 09:00:00,4,553.17,0.08,16.49,16.88,8.54,57.67,63.59,2.15
1762855200,2025-11-11 10:00:00,4,559.3,0.04,17.9,15.98,8.87,53.23,59.25,2.26
1762858800,2025-11-11 11:00:00,3,566.31,0.02,18.67,15.22,8.93,49.9,56.12,2.28
1762862400,2025-11-11 12:00:00,3,567.14,0.01,18.52,14.64,8.63,47.72,54.04,2.23
1762866000,2025-11-11 13:00:00,3,569.8,0.02,17.32,12.08,7.46,47.05,53.87,2.3
1762869600,2025-11-11 14:00:00,3,578.46,0.04,15.95,8.72,6.05,48.14,55.9,2.54
1762873200,2025-11-11 15:00:00,3,583.67,0.07,14.96,6.94,5.17,49.24,57.67,2.76
1762876800,2025-11-11 16:00:00,3,581.8,0.09,14.22,6.23,4.61,49.84,58.32,2.86
1762880400,2025-11-11 17:00:00,3,572.13,0.07,13.36,5.83,4.03,49.94,57.81,2.63
1762884000,2025-11-11 18:00:00,4,560.39,0.06,12.43,5.6,3.51,50.04,57.24,2.36
1762887600,2025-11-11 19:00:00,3,546.64,0.04,11.37,5.55,3.03,49.94,56.38,2.09
1762891200,2025-11-11 20:00:00,3,532.95,0.03,10.49,5.8,2.69,49.69,55.43,1.86
1762894800,2025-11-11 21:00:00,3,521.32,0.02,10.12,6.54,2.63,49.48,54.85,1.68
1762898400,2025-11-11 22:00:00,3,511.96,0.01,10.68,8.17,3.16,49.64,54.73,1.42
1762902000,2025-11-11 23:00:00,4,513.15,0.01,11.79,9.29,3.67,50.24,55.19,1.29
1762905600,2025-11-12 00:00:00,4,519.2,0.03,13,11.78,4.38,51.03,55.93,1.12
1762909200,2025-11-12 01:00:00,4,468.2,0.11,12.12,25.4,5.76,50.04,53.97,0.44
1762912800,2025-11-12 02:00:00,4,454.47,0.33,11.63,31.93,5.99,50.59,54.04,0.45
1762916400,2025-11-12 03:00:00,4,454.61,0.58,11.03,35.77,5.79,50.38,53.57,0.58
1762920000,2025-11-12 04:00:00,3,447.29,0.68,9.75,40.23,5.3,48.54,51.66,0.74
1762923600,2025-11-12 05:00:00,3,437.74,0.59,8.53,45.23,4.97,47.36,50.56,0.91
1762927200,2025-11-12 06:00:00,3,429.95,0.46,7.51,51.21,4.79,46.58,49.81,1.05
1762930800,2025-11-12 07:00:00,3,425.23,0.41,6.53,57.27,4.64,46.68,49.97,1.22
1762934400,2025-11-12 08:00:00,3,424.24,0.28,6.27,59.6,4.6,47.57,51.04,1.5
1762938000,2025-11-12 09:00:00,3,425.67,0.15,6.45,60.07,4.7,47.94,51.61,1.82
1762941600,2025-11-12 10:00:00,3,432.16,0.04,6.77,53.24,4.54,48.5,52.7,2.4
1762945200,2025-11-12 11:00:00,3,442.03,0,6.82,41.81,4.07,49.48,54.43,2.98
1762948800,2025-11-12 12:00:00,4,448.47,0,6.68,32.66,3.67,50.36,56.06,3.28
1762952400,2025-11-12 13:00:00,4,456.1,0,6.64,26.1,3.41,51.18,57.72,3.61
1762956000,2025-11-12 14:00:00,4,467.66,0,6.65,21.37,3.12,52.27,59.59,3.95
1762959600,2025-11-12 15:00:00,4,476.48,0,6.55,18.38,2.84,53.04,60.81,4.14
1762963200,2025-11-12 16:00:00,4,474.01,0,6.24,17,2.53,53.03,60.6,4.06
1762966800,2025-11-12 17:00:00,4,457.47,0,5.63,14.73,2.09,52.28,59.16,3.66
1762970400,2025-11-12 18:00:00,4,434.65,0.01,4.94,13.29,1.76,51.3,57.53,3.12
1762974000,2025-11-12 19:00:00,4,413.12,0.01,4.31,12.56,1.5,50.14,55.84,2.64
